Domain,Search Term,Position,Advertisers,Last seen date,Avg. Monthly Searches Local,Competition,Suggested bid,Estimated Clicks,Estimated Impressions,Estimated Cost,Estimated CTR,Estimated Average CPC,Estimated Average Position,Avg. Monthly Searches Global
rejoiner.com,marketing lifecycle,2,12,01/03/16,0,0,0,0,0,0,0,0,0,0
rejoiner.com,marketing product life cycle,5,7,01/02/16,70,0.08,0,0,203.03,0,0,0,1,210
remarketly.com,email-newsletter,7,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletter service,6,7,01/01/17,320,0.93,23.23,0,727.54,0,0,0,1,1000
remarketly.com,shopping cart abandonment,7,8,01/11/16,260,0.72,38.79,34,1562.3,4472.25,0.022,129.85,1.34,590
remarketly.com,cart abandonment,7,14,01/11/16,320,0.78,54.3,73,11993.24,4255.39,0.006,58.34,1.05,880
remarketly.com,newsletter services,7,9,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,auto responder,13,13,01/06/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,abandoned cart,7,14,01/11/16,320,0.84,45.71,0,1810.21,0,0,0,1.11,1600
remarketly.com,e newsletter service,12,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,shopping cart abandonment statistics,8,9,01/11/16,40,0.89,0,0,0,0,0,0,0,90
remarketly.com,cart abandonment email,6,7,01/12/16,170,0.68,34.28,11,1314.39,749.23,0.008,68.15,1,390
remarketly.com,abandoned cart emails,7,11,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,shopping cart recovery,7,14,01/12/16,40,0.88,23.8,0,374.2,0,0,0,1.42,70
remarketly.com,cart abandon,14,14,01/09/16,10,1,0,4,411.62,467.1,0.011,105.34,1.1,30
remarketly.com,email segmentation,3,6,01/12/16,140,0.55,13.84,0,1436.01,0,0,0,1,260
remarketly.com,email subscriber,5,5,01/01/17,20,0.23,0.64,0,42.3,0,0,0,1,110
remarketly.com,abandoned shopping cart,13,13,01/11/16,170,0.94,55.92,125,5262.25,3295.43,0.024,26.38,1.05,390
remarketly.com,web newsletter,3,9,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,email marketing segmentation,11,14,01/12/16,30,0.84,20.09,0,575.34,0,0,0,1.07,90
remarketly.com,magento email,5,8,01/09/16,50,0.49,33.98,17,1577.74,1768.42,0.011,106.11,1,260
remarketly.com,email newsletter services,6,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,abandon cart,13,13,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,custom newsletters,3,8,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,shopping cart abandonment software,13,14,01/09/16,20,1,49.36,0,42.1,0,0,0,2,30
remarketly.com,automated product recommendations,5,7,01/06/16,10,0,0,0,0,0,0,0,0,10
remarketly.com,product recommendation campaigns,4,4,01/06/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,personalized product recommendations,7,14,01/06/16,40,0.36,6.42,0,163.71,0,0,0,1.74,90
remarketly.com,follow up email magento,1,4,01/09/16,10,0.13,0,0,21.15,0,0,0,1,70
remarketly.com,mailer newsletter,7,10,01/01/17,10,0.83,0,0,42.3,0,0,0,1,10
remarketly.com,enewsletter service,12,12,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletter campaign,13,13,01/01/17,30,0.75,38.31,0,160.74,0,0,0,1,170
remarketly.com,website newsletters,11,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,decrease shopping cart abandonment,7,9,01/11/16,10,1,0,0,0,0,0,0,0,10
remarketly.com,bronto mail,2,3,01/11/16,40,0.21,0.97,0,0,0,0,0,0,50
remarketly.com,newsletter manage,10,13,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,email subscription widget,4,4,01/01/17,10,0.27,0,0,21.15,0,0,0,1,50
remarketly.com,magento template design,8,9,01/01/17,10,0.86,0,0,42.3,0,0,0,1,40
remarketly.com,reduce cart abandonment,6,14,01/09/16,10,1,0,0,84.2,0,0,0,2,20
remarketly.com,compare listrak to bronto,4,5,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,recover abandoned carts,13,14,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,magento newsletter template,2,10,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto pricing,3,8,01/12/16,70,0.56,27.94,0,84.2,0,0,0,1,140
remarketly.com,dropped shopping cart abandonment,7,14,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto email,3,5,01/12/16,260,0.32,2.44,16,1108.58,258.63,0.015,15.96,1,390
remarketly.com,newsletter widget,3,10,01/01/17,20,0.38,29.02,0,0,0,0,0,0,140
remarketly.com,custom newsletter templates,14,14,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,wordpress newsletter template,2,2,01/01/17,50,0.41,8.13,0,0,0,0,0,0,140
remarketly.com,wp newsletter,1,4,01/01/17,10,0.18,0,0,0,0,0,0,0,210
remarketly.com,shopping cart recovery software,6,10,01/12/16,10,0,0,0,0,0,0,0,0,10
remarketly.com,mobile shopping cart abandonment,14,14,01/12/16,10,1,0,0,0,0,0,0,0,10
remarketly.com,mail newsletter,12,14,01/01/17,70,0.73,70.6,28,587.95,5953.14,0.048,209.37,1.06,390
remarketly.com,sequential auto responder,6,13,01/06/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,abandon shopping cart,14,14,01/09/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,mobile cart abandonment,6,13,01/12/16,30,1,0,0,0,0,0,0,0,40
remarketly.com,newsletters service,11,11,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,ecommerce cart recovery,3,10,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,soundest reviews,1,2,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletters services,12,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,shopify email,3,5,01/09/16,320,0.17,5.81,23,1391.63,875.14,0.017,37.27,1.02,880
remarketly.com,abandoned cart recovery email,7,7,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,magento newsletter,2,7,01/01/17,40,0.4,0,0,0,0,0,0,0,390
remarketly.com,newsletter plugin wordpress,3,5,01/01/17,110,0.16,6.52,0,0,0,0,0,0,1300
remarketly.com,magento abandoned cart email,5,13,01/01/17,40,0.97,34.18,0,247.91,0,0,0,1,110
remarketly.com,dropped shopping cart recoery,5,13,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,Abandoned cart recovery,13,14,01/09/16,90,0.93,35.28,0,411.62,0,0,0,1.19,210
remarketly.com,bronto.com,4,7,01/09/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,custom newsletter,2,4,01/12/16,30,0.86,11.46,11,59.22,950.17,0.18,89.03,1,50
remarketly.com,email broadcasts,12,13,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,email segmentation strategy,3,8,01/12/16,40,0.62,28.93,0,122.67,0,0,0,1,70
remarketly.com,recovering abandoned carts,6,14,01/10/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,magento mailchimp newsletter,4,4,01/01/17,10,0,0,0,0,0,0,0,0,10
remarketly.com,magento follow up email,2,6,01/10/16,20,0.37,12.12,0,0,0,0,0,0,90
remarketly.com,Cart recovery software,5,13,01/12/16,10,1,0,0,0,0,0,0,0,20
remarketly.com,Cart Recovery,3,6,01/10/16,30,0.47,18.15,0,42.1,0,0,0,1,140
remarketly.com,abandoned cart software,14,14,01/12/16,10,0.95,57.34,0,42.1,0,0,0,1,30
remarketly.com,website newsletter,9,13,01/01/17,50,0.61,22.76,0,42.3,0,0,0,1,260
remarketly.com,newsletter campaigns,11,12,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto shopify,1,2,01/10/16,10,0.03,0,0,0,0,0,0,0,30
remarketly.com,web newsletters,4,4,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,custom email newsletters,4,14,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,email newsletter manager,5,14,01/01/17,10,0.71,15.26,0,0,0,0,0,0,10
remarketly.com,listrak reviews,2,5,01/11/16,40,0.31,0,0,42.1,0,0,0,1,40
remarketly.com,"bronto.com,",3,7,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,eommerce cart recovery,4,13,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,magento newsletter extension,1,4,01/01/17,10,0.52,0,0,80.37,0,0,0,1,90
remarketly.com,best shopping cart recovery,4,6,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletter sender,11,11,01/01/17,10,0.86,9.15,0,63.45,0,0,0,1,170
remarketly.com,magneto abandoned cart email,4,14,01/01/17,0,0,0,0,0,0,0,0,0,10
remarketly.com,dropped cart recovery,5,9,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,listrak partners,2,3,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,abandon cart email,14,14,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto magento,6,6,01/12/16,20,0.1,0,0,0,0,0,0,0,50
remarketly.com,e-newsletter service,14,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletters send,5,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,magento abandoned carts,9,9,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletter manager,2,8,01/01/17,20,0.43,0,0,59.22,0,0,0,1,110
remarketly.com,Soundest,1,3,01/12/16,320,0.09,13.47,0,80.37,0,0,0,1,1000
remarketly.com,bronto email marketing,4,6,01/12/16,50,0.72,16.95,0,0,0,0,0,0,90
remarketly.com,abandoned cart recovery solution,14,14,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto reviews,2,6,01/11/16,30,0.33,0,0,63.45,0,0,0,1,50
remarketly.com,browse abandonment emails,1,11,01/12/16,20,0.62,8.29,0,42.1,0,0,0,1,50
remarketly.com,wordpress email newsletter,3,8,01/01/17,40,0.23,0,0,21.15,0,0,0,1,110
remarketly.com,abandoned shopping cart recovery,14,14,01/09/16,10,0.96,50.85,0,0,0,0,0,0,30
remarketly.com,magento email templates,7,7,01/01/17,170,0.5,43.21,0,224.18,0,0,0,1,880
remarketly.com,ecommerce abandoned cart,7,14,01/12/16,10,0.7,28.79,0,0,0,0,0,0,20
remarketly.com,newsletter send,12,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto,3,4,01/12/16,5400,0.21,4.13,433,27569.49,6882.17,0.016,15.88,1,14800
remarketly.com,cart abandonment discounts,14,14,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,cart abandonment recovery,6,13,01/12/16,10,1,0,0,0,0,0,0,0,20
remarketly.com,magento templates design,12,12,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,e newsletter services,7,14,01/01/17,90,0.92,31.24,0,21.15,0,0,0,1,260
remarketly.com,cart recovery solution,5,11,01/12/16,10,0.71,0,0,0,0,0,0,0,10
remarketly.com,cart recovery emails,4,12,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,abandoned cart email template,12,14,01/12/16,90,0.86,36.96,0,126.29,0,0,0,1,210
remarketly.com,transactions magento sap,4,5,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,product recommendation emails,3,12,01/09/16,10,0.75,0,0,0,0,0,0,0,10
remarketly.com,mailing newsletters,3,7,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,shopping cart abandonment rate,11,11,01/11/16,70,0.78,89.48,0,84.2,0,0,0,1,170
remarketly.com,dropped cart abandonment,6,7,01/10/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,klaviyo,3,3,01/11/16,5400,0.17,2.05,72,13531.38,4069.43,0.005,56.75,1,9900
remarketly.com,magento email marketing,7,14,01/09/16,30,0.99,58.17,0,101.52,0,0,0,1,90
remarketly.com,newsletter full custom,2,6,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,segmented promotional email,1,2,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,abandoned cart magento,6,14,01/01/17,30,0.99,53.05,0,121.62,0,0,0,1,260
remarketly.com,Soundest Pricing,1,1,01/12/16,10,0.19,0,0,0,0,0,0,0,20
remarketly.com,shopping cart abandoned,7,14,01/11/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,email deployment,7,10,01/01/17,50,0.83,53.29,0,42.3,0,0,0,1,140
remarketly.com,electronic newsletter services,12,14,01/01/17,0,0,0,0,0,0,0,0,0,0
remarketly.com,bronto ecommerce,2,3,01/12/16,10,0.25,0,0,0,0,0,0,0,20
remarketly.com,mumbai automate email,5,12,01/06/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,enewsletter manager,3,9,01/01/17,10,1,0,0,0,0,0,0,0,10
remarketly.com,abandoned cart email,5,14,01/12/16,590,0.89,26.94,67,2998.31,1872.43,0.022,28.05,1,1300
remarketly.com,magento newsletter templates,2,10,01/01/17,30,0.83,0,0,21.15,0,0,0,1,170
remarketly.com,abandoned cart platform,5,14,01/12/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,newsletter mailing service,3,13,01/01/17,40,0.89,21.26,0,0,0,0,0,0,110
remarketly.com,cart recovery email,4,11,01/11/16,90,0.64,25.67,0,290.01,0,0,0,1.27,210
remarketly.com,best auto responder,5,14,01/06/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,toronto jason auto email,2,6,01/06/16,0,0,0,0,0,0,0,0,0,0
remarketly.com,auto email file,7,12,01/06/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,web personalization,9,14,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,website personalization,2,6,01/02/16,320,0.88,29.36,0,2259.26,0,0,0,1,880
richrelevance.com,omni channel,2,13,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,multi channel retail,2,13,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel marketing,4,14,01/03/16,1900,0.84,49.69,0,2217.16,0,0,0,1,4400
richrelevance.com,omni channel retailing,3,6,01/03/16,1000,0.64,32.19,0,1641.82,0,0,0,1,3600
richrelevance.com,pos sales,21,22,01/02/16,210,0.68,28.16,15,1717.33,642.31,0.009,42.74,1,590
richrelevance.com,recommendation system,1,1,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,product recommendation,8,13,01/04/16,210,0.5,15,32,1314.39,354.46,0.024,11.12,1.03,720
richrelevance.com,product recommendations,8,12,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization,2,3,01/04/16,260,0.24,14,17,2685.97,586.49,0.006,34,1,720
richrelevance.com,multi channel retailing,3,11,01/04/16,390,0.23,27.15,0,944.87,0,0,0,1,1900
richrelevance.com,personalization software,2,9,01/04/16,110,0.71,15.47,20,453.72,2374.31,0.043,121.63,1,210
richrelevance.com,e commerce personalization,1,10,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,recommender systems,1,1,01/03/16,1900,0.03,1.2,0,1805.53,0,0,0,1,9900
richrelevance.com,OMNI channel software,4,22,01/02/16,90,0.57,19.58,0,0,0,0,0,0,260
richrelevance.com,pos marketing,2,10,01/03/16,110,0.31,18.59,0,63.45,0,0,0,1,2400
richrelevance.com,personalization tools,2,3,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,ecommerce personalization,7,11,01/04/16,110,0.93,65.76,0,823.25,0,0,0,1.3,260
richrelevance.com,mobile personalization,1,3,01/04/16,50,0.48,23.78,0,453.72,0,0,0,1.09,110
richrelevance.com,mobile recommendation,1,1,01/03/16,10,0.05,0,0,0,0,0,0,0,40
richrelevance.com,mobile recommendations,1,1,01/02/16,10,0.2,19.08,0,0,0,0,0,0,30
richrelevance.com,personalization engines,1,3,01/02/16,20,0.57,23.15,64,290.01,3353.36,0.222,52.08,1,30
richrelevance.com,omni-channel retail software,6,7,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel definition,2,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel customer service,13,21,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,Omni Channel optimization,3,14,01/03/16,10,1,0,0,0,0,0,0,0,20
richrelevance.com,omni-channel service,2,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel engagement,10,13,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,multichannel operations,2,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel marketing,1,11,01/04/16,720,0.79,67.4,26,5294.99,5534.55,0.005,210.48,1,2400
richrelevance.com,omni channel harmonization,3,12,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel customer care,3,14,01/04/16,10,0.48,51.57,0,0,0,0,0,0,10
richrelevance.com,omnichannel customer engagement,1,13,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel contact centre,6,15,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,it retail solutions,5,8,01/03/16,10,0.3,16.33,0,0,0,0,0,0,20
richrelevance.com,omnichannel digital payments,2,8,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel capabilities,2,14,01/04/16,40,0.56,17.78,0,0,0,0,0,0,90
richrelevance.com,omnichannel experience,2,20,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel customer service,4,11,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,Omni Channel ecommerce,14,14,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel support,4,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,multi-channel retailer,5,9,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,channel retail,1,2,01/03/16,20,0.29,0,0,0,0,0,0,0,70
richrelevance.com,multichannel retailer,9,14,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel marketing recruiters,2,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel retailing,2,13,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel services,2,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel customer experience,3,13,01/04/16,170,0.62,37.57,0,867.12,0,0,0,1,590
richrelevance.com,omni channel customer engagement,1,12,01/04/16,40,0.7,31.28,0,0,0,0,0,0,110
richrelevance.com,omni commerce,3,3,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel experience,4,7,01/03/16,260,0.63,30.49,0,739.05,0,0,0,1,720
richrelevance.com,omni channel crm,6,14,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel marketing staffing,3,11,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel service,1,13,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel customer experience,2,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel call center,1,13,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel technology marketing,18,22,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,OMNI retail,2,3,01/03/16,90,0.09,16.96,0,0,0,0,0,0,320
richrelevance.com,omni-channel strategy,16,22,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel capabilities,2,11,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel marketing executive search,1,12,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel contact center,3,13,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel customer experience,14,22,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel solution,5,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel services,14,14,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,multi-channel operations,3,3,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni channel customer support,2,11,01/03/16,10,0.86,0,0,0,0,0,0,0,30
richrelevance.com,multichannel retail,3,13,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,multi channel retailer,5,10,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel services,2,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omni-channel support,2,11,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel strategy,1,3,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,omnichannel capabilities,13,18,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,pos database,17,21,01/02/16,40,0.76,40.87,0,42.3,0,0,0,1,170
richrelevance.com,Candy Store Point of Sale,7,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,point of sale merchandising,4,13,01/04/16,30,0.99,11.2,0,224.18,0,0,0,1,110
richrelevance.com,hardware store pos,8,18,01/02/16,10,1,15.15,0,21.15,0,0,0,1,30
richrelevance.com,pos data logger,20,22,01/02/16,20,0.93,0,0,0,0,0,0,0,30
richrelevance.com,pos merchandising,14,14,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,merchandising news,1,1,01/04/16,10,0.12,0,0,0,0,0,0,0,50
richrelevance.com,point sale,10,12,01/04/16,50,0.35,23.4,46,7051.2,2607.21,0.007,56.12,1,260
richrelevance.com,Re-merchandising,1,1,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,point of purchase merchandising,2,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,merchandising terms,1,1,01/02/16,70,0.1,0,0,0,0,0,0,0,140
richrelevance.com,point of sale product,20,22,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,the pos,16,20,01/02/16,90,0.17,0,0,325.7,0,0,0,1,320
richrelevance.com,pos experience,6,10,01/03/16,210,0.28,53.99,38,321.47,655.44,0.118,17.28,1,390
richrelevance.com,point of purchase display systems,21,21,01/02/16,10,0,0,0,0,0,0,0,0,10
richrelevance.com,pos merchandise,5,12,01/03/16,40,0.69,7.18,0,0,0,0,0,0,210
richrelevance.com,point of sale items,7,22,01/02/16,30,0.98,10.88,0,283.4,0,0,0,1,90
richrelevance.com,poss Point of Sale,21,22,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,recommendation systems,1,1,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,ecommerce product,1,10,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,e commerce product,4,19,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,personalized product recommendations,3,14,01/04/16,40,0.36,6.42,0,163.71,0,0,0,1.74,90
richrelevance.com,product recommendation emails,5,8,01/03/16,10,0.75,0,0,0,0,0,0,0,10
richrelevance.com,ecommerce personalizaion,2,9,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,e-commerce personalization,5,10,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,personalized product,2,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,product recommendation engine,1,14,01/03/16,110,0.94,35.04,0,411.62,0,0,0,2,320
richrelevance.com,automated product recommendations,1,10,01/04/16,10,0,0,0,0,0,0,0,0,10
richrelevance.com,content optimization expert,1,1,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization website,4,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization solution,1,1,01/04/16,10,0,0,0,0,0,0,0,0,10
richrelevance.com,web content optimization,3,3,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,dynamic content handling,1,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization management,1,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content personalization,4,9,01/04/16,90,0.9,30.35,0,1091.31,0,0,0,1,260
richrelevance.com,content optimization strategies,3,3,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization agency,2,9,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization software,2,12,01/04/16,10,0.93,11.62,0,0,0,0,0,0,10
richrelevance.com,online content optimization,1,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,website content optimization,3,13,01/04/16,30,0.92,23.7,0,80.37,0,0,0,1,90
richrelevance.com,content optimization services,4,9,01/04/16,10,0,0,0,0,0,0,0,0,20
richrelevance.com,web mining for web personalization,2,11,01/04/16,10,0,0,0,0,0,0,0,0,10
richrelevance.com,dynamic content filtering,5,14,01/02/16,10,0.51,0,0,0,0,0,0,0,20
richrelevance.com,dynamic content flash,1,1,01/03/16,10,0,0,0,0,0,0,0,0,10
richrelevance.com,best personalized websites,1,2,01/03/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,website content personalization,1,7,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,seo content optimization,3,16,01/02/16,10,0.55,0,0,59.22,0,0,0,1,50
richrelevance.com,personalization websites,3,12,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization tool,2,9,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,content optimization consultants,2,8,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,personalize website,1,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,personalized websites,10,14,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,dynamic content editor,2,2,01/03/16,10,0.14,0,0,0,0,0,0,0,10
richrelevance.com,dynamic content definition,1,1,01/04/16,50,0.01,0,0,0,0,0,0,0,90
richrelevance.com,content optimization strategy,2,2,01/04/16,10,0.4,12.53,0,0,0,0,0,0,10
richrelevance.com,content optimization manager,2,3,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,data insights solutions,2,4,01/02/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,shopper loyalty,1,12,01/04/16,10,0.36,0,0,59.22,0,0,0,1,20
richrelevance.com,personalized online shopping,2,3,01/03/16,20,0.21,0,0,0,0,0,0,0,40
richrelevance.com,data insights,2,2,01/04/16,0,0,0,0,0,0,0,0,0,0
richrelevance.com,data insights icon,1,1,01/04/16,0,0,0,0,0,0,0,0,0,0
